Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France
1959-12-01,21504.5,13.4828059828805,35.3657254822736,4.93706000393706,1735.74,10.2089806260888
1960-01-01,21478.1,13.436946098585,33.9972567515129,4.93706000393706,1753.74,10.3441461225783
1960-02-01,21395.7,13.4828059828805,34.7938281022542,4.93706000393706,1796.74,10.3679976772423
1960-03-01,21344.7,13.4828059828805,34.9163775408298,4.93706000393706,1869.76,10.3679976772423
1960-04-01,21278.0,13.528665867176,35.7129488915712,4.93706000393706,1947.79,10.3839001214169
1960-05-01,21234.3,13.528665867176,35.7435862512151,4.93706000393706,2096.79,10.3600475109539
1960-06-01,21169.8,13.5745257514715,35.7435862512151,4.93706000393706,2057.79,10.3520962888666
1960-07-01,20999.4,13.5745257514715,33.0168612429081,4.93706000393706,2058.79,10.3918513435042
1960-08-01,20803.4,13.5745257514715,24.1524518526067,4.93706000393706,2168.79,10.4872617853561
1960-09-01,20430.0,13.5745257514715,34.5691541315323,4.93706000393706,2180.79,10.5031631737317
1960-10-01,20068.2,13.6662455200625,36.6014323212442,4.93706000393706,2206.82,10.5190656179063
1960-11-01,19558.2,13.6662455200625,37.8371391602148,4.93706000393706,2269.9,10.5508694504566
1960-12-01,19358.8,13.6662455200625,37.7145897216392,4.93706000393706,2271.91,10.5747241725176
1961-01-01,19056.2,13.6662455200625,36.4380330698101,4.93706000393706,2349.91,10.5826743388059
1961-02-01,18978.0,13.6662455200625,37.1426923416198,4.93706000393706,2441.91,10.5906245050942
1961-03-01,18988.2,13.6662455200625,37.581827829849,4.93706000393706,2609.93,10.5826743388059
1961-04-01,19165.1,13.6662455200625,37.5511904702051,4.93706000393706,2698.93,10.5747241725176
1961-05-01,19196.9,13.6662455200625,37.775864440927,4.93706000393706,2835.94,10.5508694504566
1961-06-01,19307.9,13.6662455200625,37.9596885987904,4.93706000393706,3006.94,10.5270168399937
1961-07-01,19234.6,13.7579652886536,33.6500333422153,4.93706000393706,3206.94,10.6065248376709
1961-08-01,19641.5,13.7121054043581,26.3481292937528,4.93706000393706,3246.95,10.6701367259674
1961-09-01,19520.9,13.7579652886536,36.0295349412248,4.93706000393706,3260.45,10.7257878899857
1961-10-01,19171.9,13.7579652886536,38.1230878502246,4.93706000393706,3285.45,10.8450509423006
1961-11-01,18827.9,13.7579652886536,39.2056078909756,4.93706000393706,3312.45,10.9563638283271
1961-12-01,18752.9,13.7579652886536,40.308552838156,4.93706000393706,3365.46,10.9961252177585
1962-01-01,18649.8,13.7579652886536,39.0422086395415,4.93706000393706,3425.46,11.0676767143536
1962-02-01,18512.0,13.8038251729491,39.7775052709951,4.93706000393706,3470.5,11.0789526474159
1962-03-01,18328.7,13.8038251729491,40.1553660399365,4.93706000393706,3619.48,11.1465765718207
1962-04-01,18192.4,13.8496850572446,40.1553660399365,4.93706000393706,3536.48,11.1691178799556
1962-05-01,18124.5,13.8496850572446,40.696626060312,4.93706000393706,3890.48,11.2029245631632
1962-06-01,18490.3,13.8496850572446,40.2166407592243,4.93706000393706,3972.49,11.248007179433
1962-07-01,17784.5,13.8955449415401,35.8661356897907,4.93706000393706,3770.49,11.2930897957029
1962-08-01,17638.6,13.8955449415401,27.4306493345039,4.93706000393706,3852.49,11.2818244206303
1962-09-01,17610.3,13.9414048258356,38.7868973091757,4.93706000393706,3968.52,11.3269070369002
1962-10-01,17435.7,13.9414048258356,40.9519373906779,4.93706000393706,4054.53,11.3494483450351
1962-11-01,17286.2,13.9414048258356,42.2182815892924,4.93706000393706,4157.53,11.4170617114501
1962-12-01,17220.4,13.9414048258356,41.7689336478485,4.93706000393706,4048.54,11.46214432772
1963-01-01,17177.9,13.9414048258356,40.3800400106584,4.93706000393706,4182.55,11.5523095602597
1963-02-01,17114.3,13.9414048258356,40.8498128585316,4.93706000393706,4327.55,11.6199334846645
1963-03-01,17188.5,13.9872647101311,36.4073957101662,4.93706000393706,4436.55,11.6537507258618
1963-04-01,17139.9,13.9872647101311,41.6668091157022,4.93706000393706,4493.56,11.6762920339967
1963-05-01,17113.6,13.9872647101311,43.3620763493312,4.93706000393706,4643.57,11.7213746502666
1963-06-01,17064.7,14.0331245944266,43.6582374925556,4.93706000393706,4692.57,11.800263949744
1963-07-01,16815.1,14.0789844787222,38.5724357916684,4.93706000393706,4654.47,11.8453465660138
1963-08-01,16773.9,14.0789844787222,25.7762319137334,4.93706000393706,4735.49,11.8904291822837
1963-09-01,16838.0,14.0789844787222,43.0659152061069,4.93706000393706,4767.49,11.9693184817611
1963-10-01,16947.8,14.1248443630177,44.648845454375,4.93706000393706,4788.51,11.991859789896
1963-11-01,16817.1,14.1248443630177,44.9450065975993,4.93706000393706,4867.51,12.0256770310933
1963-12-01,16843.0,14.1707042473132,44.9960688636725,4.93706000393706,4907.54,12.0482183392282
1964-01-01,16880.9,14.1707042473132,44.761182439736,4.93706000393706,4931.55,12.0933009554981
1964-02-01,16770.5,14.1707042473132,45.76200285477,4.93706000393706,4954.31,12.1045663305707
1964-03-01,16894.0,14.1707042473132,45.2922300068969,4.93706000393706,4978.57,12.115842263633
1964-04-01,16898.9,14.1707042473132,46.1092262640675,4.93706000393706,5034.58,12.1271076387056
1964-05-01,16855.5,14.1707042473132,45.9356145594187,4.93706000393706,5182.58,12.1383835717679
1964-06-01,16591.2,14.2165641316087,45.7007281354822,4.93706000393706,5283.58,12.1609248799029
1964-07-01,16628.6,14.2624240159042,39.9102671627854,4.93706000393706,5352.48,12.1947315631104
1964-08-01,16690.4,14.2165641316087,24.8366862179872,4.93706000393706,5356.86,12.2172728712453
1964-09-01,16521.0,14.2624240159042,44.5875707350872,4.93706000393706,5377.58,12.2736314205775
1964-10-01,16385.5,14.2624240159042,45.9968892787066,4.93706000393706,5421.15,12.307438103785
1964-11-01,17015.2,14.3082839001997,46.2215632494285,4.93706000393706,5518.15,12.307438103785
1964-12-01,16672.4,14.3082839001997,44.9960688636725,4.93706000393706,5724.17,12.307438103785
1965-01-01,16342.9,14.3082839001997,43.9441861825654,4.93706000393706,5796.66,12.3750620281898
1965-02-01,15994.9,14.3082839001997,45.4658417115457,4.93706000393706,5893.67,12.3863379612522
1965-03-01,15828.9,14.3541437844952,44.9960688636726,4.93706000393706,5958.19,12.4201446444597
